Start Date	12/26/2025
End Date	01/29/2026
Report Type	Apple Music
Storefront Name	Apple Identifier	Membership Type	Quantity	Net Royalty	Net Royalty Total	Currency	ISRC	Item Title	Item Artist	Item Type	Media Type	Vendor Identifier	Offline Indicator	Label/Studio/Network	Grid
AE	739945791	Apple One Individual Monthly PAID	1	0.030714	0.030714	AED	MXF601301162	Dame Un Tiempecito	Los Korucos	0	1	MXF601301162	0	Fonarte Latino, S.A. de C.V.	
AE	786561654	Apple One Individual Monthly PAID	1	0.030714	0.030714	AED	MXF601301282	Nada Personal (feat. Lisset)	Diego Denver	0	1	MXF601301282	0	Fonarte Latino, S.A. de C.V.	
AE	1745169027	Apple One Individual Monthly PAID	2	0.030714	0.061428	AED	MXF602400189	Al Raqqisa (Ø§Ù„Ø±Ø§Ù‚ØµÙ‡)	Fadi El Saadi	0	1	MXF602400189	0	Fonarte Latino, S.A. de C.V.	
AE	145983047	Apple One Premier Monthly PAID	1	0.02	0.02	AED	MXF600600428	Hoy Ten Miedo de Mi	Fernando Delgadillo	0	1	MXF600600428	0	Fonarte Latino, S.A. de C.V.	
AE	145983258	Apple One Premier Monthly PAID	1	0.02	0.02	AED	MXF600600434	Bajo Tu Pisada	Fernando Delgadillo	0	1	MXF600600434	0	Fonarte Latino, S.A. de C.V.	
AE	538520986	Apple One Premier Monthly PAID	1	0.02	0.02	AED	MXF601200640	Divina TÃº	Carlos MacÃ­as	0	1	MXF601200640	1	Fonarte Latino, S.A. de C.V.	
AE	808985433	Apple One Premier Monthly PAID	1	0.02	0.02	AED	MXF601400160	Hoy Estoy AquÃ­	Pulso	0	1	MXF601400160	0	Fonarte Latino, S.A. de C.V.	
AE	1482678968	Apple One Premier Monthly PAID	1	0.02	0.02	AED	MXF601900384	PopurrÃ­ de Mujeres Galantes	Regina Orozco	0	1	MXF601900384	0	Fonarte Latino, S.A. de C.V.	
AE	1836495747	Apple One Premier Monthly PAID	1	0.02	0.02	AED	MXF602500172	Serenata Huasteca (feat. Israel Cupich, Roberto Blanco, Tavo Nandayapa & Leika MochÃ¡n)	Iraida Noriega, Blanch, Cupich, Nandayapa TrÃ­o	0	1	MXF602500172	0	Fonarte Latino, S.A. de C.V.	
AE	143894745	Family Monthly PAID	1	0.01875	0.01875	AED	MXF600600020	Pobre del Cantor	Pablo MilanÃ©s	0	1	MXF600600020	0	Fonarte Latino, S.A. de C.V.	
